Image,TrueClass,PredictedClass,Confidence,Correct
_Field Kayabi 3_BM-004_1_DSCF0587.jpg,Insects,Insects,0.9644,True
_Field Kayabi 3_BM-004_2_DSCF0672.jpg,Insects,Insects,0.7322,True
_Field Kayabi 3_BM-005_1_DSCF0028.jpg,Insects,Insects,0.9977,True
_Field Kayabi 3_BM-005_1_DSCF0052.jpg,Insects,Insects,0.9926,True
_Field Kayabi 3_BM-025_1_DSCF0019.jpg,Insects,Insects,0.5961,True
_Field Kayabi 3_BM-028_1_DSCF0010.jpg,Insects,Insects,0.9742,True
_Field Kayabi 3_BM-028_1_DSCF0012.jpg,Insects,Insects,0.9692,True
_Field Kayabi 3_BM-028_1_DSCF0022.jpg,Insects,Insects,0.9912,True
_Field Kayabi 3_BM-028_1_DSCF0089.jpg,Insects,Insects,0.7878,True
_Field Kayabi 3_BM-028_1_DSCF0201.jpg,Insects,Insects,0.8309,True
_Field Kayabi 3_BM-028_1_DSCF0219.jpg,Insects,Insects,0.9577,True
_Field Kayabi 3_BM-028_1_DSCF0227.jpg,Insects,Insects,0.8618,True
_Field Kayabi 3_BM-028_1_DSCF0231.jpg,Insects,Insects,0.8233,True
_Field Kayabi 3_BM-028_1_DSCF0234.jpg,Insects,Insects,0.73,True
_Field Kayabi 5_BM-001_1_DSCF0057.jpg,Insects,Insects,0.5119,True
_Field Kayabi 5_BM-001_1_DSCF0074.jpg,Insects,Insects,0.5159,True
_Field Kayabi 5_BM-001_1_DSCF0076.jpg,Insects,Insects,0.5678,True
_Field Kayabi 5_BM-001_1_DSCF0082.jpg,Insects,Insects,0.6421,True
_Field Kayabi 5_BM-001_1_DSCF0084.jpg,Insects,Insects,0.6483,True
_Field Kayabi 5_BM-016_2_DSCF0233.jpg,Insects,Empty,0.9996,False
_Field Kayabi 5_BM-019_1_DSCF0400.jpg,Insects,Empty,0.9986,False
_Field Kayabi 5_BM-039_1_DSCF0040.jpg,Insects,Insects,0.6512,True
_Field Kayabi 5_BM-039_1_DSCF0068.jpg,Insects,Insects,0.7147,True
_Field Kayabi 5_BM-039_1_DSCF0083.jpg,Insects,Insects,0.8779,True
_Field Kobayashi 01_BM-147_1_DSCF0037.jpg,Insects,Insects,0.9773,True
_Field Kobayashi 01_BM-147_1_DSCF0065.jpg,Insects,Insects,0.9044,True
_Field Kobayashi 01_BM-147_1_DSCF0066.jpg,Insects,Insects,0.8969,True
_Field Kobayashi 01_BM-149_1_DSCF0061.jpg,Insects,Insects,0.9964,True
_Field Kobayashi 01_BM-149_1_DSCF0076.jpg,Insects,Insects,0.9982,True
_Field Kobayashi 01_BM-149_1_DSCF0082.jpg,Insects,Insects,0.9993,True
_Field Kobayashi 01_BM-164_1_DSCF3002.jpg,Insects,Insects,0.4377,True
_Field Kobayashi 01_BM-175_1_DSCF0085.jpg,Insects,Insects,0.8534,True
_Field Kobayashi 01_BM-175_1_DSCF0090.jpg,Insects,Insects,0.9035,True
_Field Kobayashi 01_BM-175_1_DSCF0096.jpg,Insects,Insects,0.9954,True
_Field Kobayashi 01_BM-175_1_DSCF0101.jpg,Insects,Insects,0.9766,True
_Field Kobayashi 01_BM-175_1_DSCF0120.jpg,Insects,Insects,0.9034,True
_Field Kobayashi 01_BM-175_1_DSCF0131.jpg,Insects,Insects,0.9473,True
_Field Kobayashi 01_BM-175_1_DSCF0242.jpg,Insects,Insects,0.9629,True
_Field Kobayashi 01_BM-198_1_DSCF2806.jpg,Insects,Empty,0.5939,False
_Field Kobayashi 01_BM-215_1_DSCF0026.jpg,Insects,Insects,0.9396,True
_Field Kobayashi 01_BM-215_1_DSCF0027.jpg,Insects,Insects,0.9511,True
_Field Kobayashi 01_BM-215_1_DSCF0048.jpg,Insects,Insects,0.9635,True
_Field Kobayashi 01_BM-220_1_DSCF0021.jpg,Insects,Insects,0.7733,True
_Field Kobayashi 01_BM-220_1_DSCF0053.jpg,Insects,Insects,0.7827,True
_Field Lina 08_BM-181_1_DSCF0131.jpg,Insects,Insects,1.0,True
_Field Lina 08_BM-181_1_DSCF0205.jpg,Insects,Insects,1.0,True
_Field Lina 08_BM-181_1_DSCF0227.jpg,Insects,Insects,1.0,True
_Field Lina 08_BM-181_1_DSCF0233.jpg,Insects,Insects,0.9912,True
_Field Lina 08_BM-181_1_DSCF0274.jpg,Insects,Insects,0.9601,True
_Field Lina 08_BM-181_1_DSCF0284.jpg,Insects,Insects,0.9998,True
_Field Lina 08_BM-181_1_DSCF0306.jpg,Insects,Insects,0.7719,True
_Field Lina 08_BM-216_1_DSCF0083.jpg,Insects,Insects,0.9886,True
_Field Lina 08_BM-216_1_DSCF0084.jpg,Insects,Insects,0.9924,True
_Field Lina 08_BM-216_1_DSCF0102.jpg,Insects,Insects,0.9842,True
_Field Lina 08_BM-216_1_DSCF0173.jpg,Insects,Insects,0.9994,True
_Field Lina 08_BM-216_1_DSCF0183.jpg,Insects,Insects,0.9995,True
_Field Lina 08_BM-216_1_DSCF0204.jpg,Insects,Insects,0.9999,True
_Field Lina 08_BM-216_1_DSCF0216.jpg,Insects,Insects,0.9968,True
_Field Lina 08_BM-216_1_DSCF0245.jpg,Insects,Insects,0.9934,True
_Field Lina 08_BM-216_1_DSCF0247.jpg,Insects,Insects,0.9998,True
_Field Lina 08_BM-216_1_DSCF0248.jpg,Insects,Insects,0.9999,True
_Field Lina 08_BM-216_1_DSCF0260.jpg,Insects,Insects,0.9957,True
_Field Lina 08_BM-216_1_DSCF0264.jpg,Insects,Insects,0.9982,True
_Field Lina 08_BM-216_1_DSCF0279.jpg,Insects,Insects,0.9998,True
_Field Lina 08_BM-216_1_DSCF0302.jpg,Insects,Insects,0.9983,True
_Field Lina 08_BM-216_1_DSCF0312.jpg,Insects,Insects,0.9995,True
_Field Lina 08_BM-216_1_DSCF0317.jpg,Insects,Insects,0.9998,True
_Field Lina 08_BM-216_1_DSCF0346.jpg,Insects,Insects,0.9996,True
_Field Lina 08_BM-216_1_DSCF0350.jpg,Insects,Insects,0.9966,True
_Field Lina 08_BM-216_1_DSCF0359.jpg,Insects,Insects,0.9997,True
_Field Lina 08_BM-216_1_DSCF0407.jpg,Insects,Insects,0.9909,True
_Field Lina 08_BM-216_1_DSCF0430.jpg,Insects,Insects,0.9946,True
_Field Lina 08_BM-216_1_DSCF0437.jpg,Insects,Insects,0.994,True
_Field Lina 08_BM-216_1_DSCF0462.jpg,Insects,Insects,0.9988,True
_Field Lina 08_BM-216_1_DSCF0497.jpg,Insects,Insects,0.9986,True
_Field Lina 08_BM-216_1_DSCF0508.jpg,Insects,Insects,0.9965,True
_Field Lina 08_BM-216_1_DSCF0514.jpg,Insects,Insects,0.9919,True
_Field Lina 08_BM-216_1_DSCF0542.jpg,Insects,Insects,0.9938,True
_Field Lina 08_BM-216_1_DSCF0557.jpg,Insects,Insects,0.9829,True
_Field Lina 08_BM-216_1_DSCF0574.jpg,Insects,Insects,0.9889,True
_Field Lina 08_BM-216_1_DSCF0588.jpg,Insects,Insects,0.9986,True
_Field Lina 08_BM-216_1_DSCF0602.jpg,Insects,Insects,0.9984,True
_Field Lina 08_BM-216_1_DSCF0605.jpg,Insects,Insects,0.9996,True
_Field Lina 08_BM-216_1_DSCF0610.jpg,Insects,Insects,0.9957,True
_Field Lina 08_BM-216_1_DSCF0622.jpg,Insects,Insects,0.9988,True
_Field Lina 08_BM-216_1_DSCF0633.jpg,Insects,Insects,0.9988,True
_Field Lina 08_BM-216_1_DSCF0637.jpg,Insects,Insects,0.998,True
_Field Lina 08_BM-216_1_DSCF0645.jpg,Insects,Insects,0.9982,True
_Field Lina 08_BM-216_1_DSCF0651.jpg,Insects,Insects,0.9966,True
_Field Lina 08_BM-216_1_DSCF0661.jpg,Insects,Insects,0.9992,True
_Field Lina 08_BM-216_1_DSCF0664.jpg,Insects,Insects,0.9958,True
_Field Lina 08_BM-216_1_DSCF0667.jpg,Insects,Insects,0.9968,True
_Field Lina 08_BM-216_1_DSCF0671.jpg,Insects,Insects,0.9993,True
_Field Lina 08_BM-216_1_DSCF0714.jpg,Insects,Insects,0.9983,True
_Field Lina 08_BM-216_1_DSCF0787.jpg,Insects,Insects,0.8771,True
_Field Lina 08_BM-216_1_DSCF0793.jpg,Insects,Insects,0.9323,True
_Field Lina 08_BM-216_1_DSCF0819.jpg,Insects,Insects,0.9021,True
_Field Lina 08_BM-216_1_DSCF0832.jpg,Insects,Insects,0.9631,True
_Field Lina 08_BM-216_1_DSCF0838.jpg,Insects,Insects,0.9296,True
_Field Lina 08_BM-216_1_DSCF0865.jpg,Insects,Insects,0.857,True
_Field Lina 08_BM-216_1_DSCF0886.jpg,Insects,Insects,0.9951,True
_Field Lina 08_BM-216_1_DSCF0893.jpg,Insects,Insects,0.9621,True
_Field Lina 08_BM-216_1_DSCF0894.jpg,Insects,Insects,0.9621,True
_Field Lina 08_BM-216_1_DSCF0900.jpg,Insects,Insects,0.9753,True
_Field Lina 08_BM-216_1_DSCF0914.jpg,Insects,Insects,0.9907,True
_Field Lina 08_BM-216_1_DSCF0923.jpg,Insects,Insects,0.977,True
_Field Lina 08_BM-216_1_DSCF0952.jpg,Insects,Insects,0.9808,True
_Field Lina 08_BM-216_1_DSCF0969.jpg,Insects,Insects,0.979,True
_Field Lina 08_BM-216_1_DSCF0983.jpg,Insects,Insects,0.9817,True
_Field Lina 08_BM-216_1_DSCF1005.jpg,Insects,Insects,0.9123,True
_Field Lina 08_BM-216_1_DSCF1045.jpg,Insects,Insects,0.9601,True
_Field Lina 08_BM-216_1_DSCF1052.jpg,Insects,Insects,0.8859,True
_Field Lina 08_BM-216_1_DSCF1059.jpg,Insects,Insects,0.9537,True
_Field Lina 08_BM-216_1_DSCF1075.jpg,Insects,Insects,0.9981,True
_Field Lina 08_BM-216_1_DSCF1087.jpg,Insects,Insects,0.9325,True
_Field Lina 08_BM-216_1_DSCF1105.jpg,Insects,Insects,0.9459,True
_Field Lina 08_BM-216_1_DSCF1110.jpg,Insects,Insects,0.9689,True
_Field Lina 08_BM-216_1_DSCF1157.jpg,Insects,Insects,0.9953,True
_Field Lina 08_BM-216_1_DSCF1159.jpg,Insects,Insects,0.9802,True
_Field Lina 08_BM-216_1_DSCF1169.jpg,Insects,Insects,0.9974,True
_Field Lina 08_BM-216_1_DSCF1183.jpg,Insects,Insects,0.9992,True
_Field Lina 08_BM-216_1_DSCF1189.jpg,Insects,Insects,0.9994,True
_Field Lina 08_BM-216_1_DSCF1194.jpg,Insects,Insects,0.9996,True
_Field Lina 08_BM-216_1_DSCF1221.jpg,Insects,Insects,0.9681,True
_Field Lina 08_BM-216_1_DSCF1224.jpg,Insects,Insects,0.9711,True
_Field Lina 08_BM-216_1_DSCF1229.jpg,Insects,Insects,0.9633,True
_Field Lina 08_BM-216_1_DSCF1272.jpg,Insects,Insects,0.958,True
_Field Lina 08_BM-216_1_DSCF1278.jpg,Insects,Insects,0.9471,True
_Field Lina 08_BM-216_1_DSCF1307.jpg,Insects,Insects,0.9626,True
_Field Lina 08_BM-216_1_DSCF1327.jpg,Insects,Insects,0.9504,True
_Field Lina 08_BM-216_1_DSCF1328.jpg,Insects,Insects,0.9649,True
_Field Lina 08_BM-216_1_DSCF1365.jpg,Insects,Insects,0.9957,True
_Field Lina 08_BM-216_1_DSCF1366.jpg,Insects,Insects,0.9721,True
_Field Lina 08_BM-216_1_DSCF1389.jpg,Insects,Insects,0.911,True
_Field Lina 08_BM-216_1_DSCF1410.jpg,Insects,Insects,0.9986,True
_Field Lina 08_BM-216_1_DSCF1425.jpg,Insects,Insects,0.9925,True
_Field Lina 08_BM-216_1_DSCF1453.jpg,Insects,Insects,0.9855,True
_Field Lina 08_BM-216_1_DSCF1459.jpg,Insects,Insects,0.9739,True
_Field Lina 08_BM-216_1_DSCF1490.jpg,Insects,Insects,0.9982,True
_Field Lina 08_BM-216_1_DSCF1509.jpg,Insects,Insects,0.9956,True
_Field Lina 08_BM-216_1_DSCF1522.jpg,Insects,Insects,0.9962,True
_Field Lina 08_BM-216_1_DSCF1524.jpg,Insects,Insects,0.9975,True
_Field Lina 08_BM-216_1_DSCF1526.jpg,Insects,Insects,0.9995,True
_Field Lina 08_BM-216_1_DSCF1528.jpg,Insects,Insects,0.9914,True
_Field Lina 08_BM-216_1_DSCF1536.jpg,Insects,Insects,0.9975,True
_Field Lina 08_BM-216_1_DSCF1557.jpg,Insects,Insects,0.9969,True
_Field Lina 08_BM-216_1_DSCF1586.jpg,Insects,Insects,0.999,True
_Field Lina 08_BM-216_1_DSCF1608.jpg,Insects,Insects,0.9977,True
_Field Lina 08_BM-216_1_DSCF1623.jpg,Insects,Insects,0.9987,True
_Field Lina 08_BM-216_1_DSCF1628.jpg,Insects,Insects,0.9995,True
_Field Lina 08_BM-216_1_DSCF1665.jpg,Insects,Insects,0.9999,True
_Field Lina 08_BM-216_1_DSCF1672.jpg,Insects,Insects,0.9998,True
_Field Lina 08_BM-216_1_DSCF1682.jpg,Insects,Insects,0.9995,True
_Field Lina 08_BM-216_1_DSCF1685.jpg,Insects,Insects,0.9985,True
_Field Lina 08_BM-216_1_DSCF1694.jpg,Insects,Insects,0.9994,True
_Field Lina 08_BM-216_1_DSCF1717.jpg,Insects,Insects,0.9996,True
_Field Lina 08_BM-216_1_DSCF1723.jpg,Insects,Insects,0.999,True
_Field Lina 08_BM-216_1_DSCF1742.jpg,Insects,Insects,0.9791,True
_Field Lina 08_BM-216_1_DSCF1765.jpg,Insects,Insects,1.0,True
_Field Lina 08_BM-216_1_DSCF1780.jpg,Insects,Insects,0.9999,True
_Field Lina 08_BM-216_1_DSCF1783.jpg,Insects,Insects,0.9984,True
_Field Lina 08_BM-216_1_DSCF1820.jpg,Insects,Insects,0.9977,True
_Field Lina 08_BM-216_1_DSCF1821.jpg,Insects,Insects,0.9862,True
_Field Lina 08_BM-216_1_DSCF1871.jpg,Insects,Insects,0.999,True
_Field Lina 08_BM-216_1_DSCF1876.jpg,Insects,Insects,0.9999,True
_Field Lina 08_BM-216_1_DSCF1887.jpg,Insects,Insects,0.999,True
_Field Lina 08_BM-216_1_DSCF1894.jpg,Insects,Insects,0.9838,True
_Field Lina 08_BM-216_1_DSCF1913.jpg,Insects,Insects,0.9844,True
_Field Lina 08_BM-216_1_DSCF1922.jpg,Insects,Insects,0.9991,True
_Field Lina 08_BM-216_1_DSCF1924.jpg,Insects,Insects,0.9995,True
_Field Lina 08_BM-216_1_DSCF1937.jpg,Insects,Insects,0.9995,True
_Field Lina 08_BM-216_1_DSCF1947.jpg,Insects,Insects,0.9996,True
_Field Lina 08_BM-216_1_DSCF1964.jpg,Insects,Insects,0.9948,True
_Field Lina 08_BM-216_1_DSCF1990.jpg,Insects,Insects,0.9997,True
_Field Lina 08_BM-216_1_DSCF2011.jpg,Insects,Insects,0.9574,True
_Field Lina 08_BM-216_1_DSCF2016.jpg,Insects,Insects,0.9718,True
_Field Lina 08_BM-216_1_DSCF2052.jpg,Insects,Insects,0.9735,True
_Field Lina 08_BM-216_1_DSCF2067.jpg,Insects,Insects,0.9845,True
_Field Lina 08_BM-216_1_DSCF2099.jpg,Insects,Insects,0.9978,True
_Field Lina 08_BM-218_1_DSCF0128.jpg,Insects,Insects,0.9495,True
_Field Lina 08_BM-232_1_DSCF0036.jpg,Insects,Insects,0.9826,True
_Field Lina 08_BM-232_1_DSCF0115.jpg,Insects,Insects,0.9997,True
_Field Lina 08_BM-232_1_DSCF0127.jpg,Insects,Insects,1.0,True
_Field Lina 08_BM-232_1_DSCF0160.jpg,Insects,Insects,0.9999,True
_Field Lina 08_BM-232_1_DSCF0176.jpg,Insects,Insects,1.0,True
_Field Lina 08_BM-232_1_DSCF0197.jpg,Insects,Insects,0.9996,True
_Field Lina 08_BM-232_1_DSCF0198.jpg,Insects,Insects,0.9998,True
_Field Lina 08_BM-232_1_DSCF0202.jpg,Insects,Insects,0.9996,True
_Field Lina 08_BM-239_1_DSCF0037.jpg,Insects,Insects,0.9998,True
_Field Lina 08_BM-239_1_DSCF0042.jpg,Insects,Insects,0.9992,True
_Field Lina 08_BM-239_1_DSCF0070.jpg,Insects,Insects,0.9872,True
_Field Lina 08_BM-239_1_DSCF0073.jpg,Insects,Insects,0.9787,True
_Field Lina 08_BM-239_1_DSCF0092.jpg,Insects,Insects,0.9897,True
_Field Lina 09_BM-138_1_DSCF0380.jpg,Insects,Empty,0.6983,False
_Field Lina 09_BM-138_1_DSCF4432.jpg,Insects,Insects,0.8176,True
_Field Lina 09_BM-174_1_DSCF0010.jpg,Insects,Insects,0.9928,True
_Field Lina 09_BM-182_1_DSCF0199.jpg,Insects,Insects,0.737,True
_Field Lina 09_BM-182_1_DSCF0206.jpg,Insects,Insects,0.9101,True
_Field Lina 09_BM-182_1_DSCF0259.jpg,Insects,Insects,0.8977,True
_Field Lina 09_BM-182_1_DSCF0327.jpg,Insects,Insects,0.9729,True
_Field Lina 09_BM-182_1_DSCF0343.jpg,Insects,Insects,0.999,True
_Field Lina 09_BM-182_1_DSCF0391.jpg,Insects,Insects,0.7879,True
_Field Lina 09_BM-183_1_DSCF4447.jpg,Insects,Insects,0.9999,True
_Field Lina 09_BM-183_1_DSCF4472.jpg,Insects,Insects,0.9983,True
_Field Lina 09_BM-183_1_DSCF4485.jpg,Insects,Insects,0.9996,True
_Field Lina 09_BM-183_1_DSCF4514.jpg,Insects,Insects,0.9984,True
_Field Lina 09_BM-183_1_DSCF4562.jpg,Insects,Insects,0.9996,True
_Field Lina 09_BM-183_1_DSCF4586.jpg,Insects,Insects,0.9946,True
_Field Lina 09_BM-183_1_DSCF4588.jpg,Insects,Insects,0.997,True
_Field Lina 09_BM-183_1_DSCF4598.jpg,Insects,Insects,0.9962,True
_Field Lina 09_BM-183_1_DSCF4613.jpg,Insects,Insects,0.9993,True
_Field Lina 09_BM-183_1_DSCF4616.jpg,Insects,Insects,0.9805,True
_Field Lina 09_BM-183_1_DSCF4629.jpg,Insects,Insects,0.9921,True
_Field Lina 09_BM-183_1_DSCF4638.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4664.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4706.jpg,Insects,Insects,0.9987,True
_Field Lina 09_BM-183_1_DSCF4712.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4735.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4757.jpg,Insects,Insects,0.9994,True
_Field Lina 09_BM-183_1_DSCF4767.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4771.jpg,Insects,Insects,0.9999,True
_Field Lina 09_BM-183_1_DSCF4785.jpg,Insects,Insects,0.9999,True
_Field Lina 09_BM-183_1_DSCF4788.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4805.jpg,Insects,Insects,0.9975,True
_Field Lina 09_BM-183_1_DSCF4844.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4862.jpg,Insects,Insects,0.9999,True
_Field Lina 09_BM-183_1_DSCF4871.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4885.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4889.jpg,Insects,Insects,0.9998,True
_Field Lina 09_BM-183_1_DSCF4895.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4896.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4920.jpg,Insects,Insects,0.9989,True
_Field Lina 09_BM-183_1_DSCF4928.jpg,Insects,Insects,0.9999,True
_Field Lina 09_BM-183_1_DSCF4931.jpg,Insects,Insects,0.9988,True
_Field Lina 09_BM-183_1_DSCF4933.jpg,Insects,Insects,0.9994,True
_Field Lina 09_BM-183_1_DSCF4965.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF4967.jpg,Insects,Insects,0.986,True
_Field Lina 09_BM-183_1_DSCF4988.jpg,Insects,Insects,0.9698,True
_Field Lina 09_BM-183_1_DSCF5022.jpg,Insects,Insects,0.9836,True
_Field Lina 09_BM-183_1_DSCF5050.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5052.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5070.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5077.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5079.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5100.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5122.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5162.jpg,Insects,Insects,0.9961,True
_Field Lina 09_BM-183_1_DSCF5186.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5188.jpg,Insects,Insects,0.9954,True
_Field Lina 09_BM-183_1_DSCF5210.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5213.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5226.jpg,Insects,Insects,0.9999,True
_Field Lina 09_BM-183_1_DSCF5256.jpg,Insects,Insects,0.9648,True
_Field Lina 09_BM-183_1_DSCF5276.jpg,Insects,Insects,0.9751,True
_Field Lina 09_BM-183_1_DSCF5292.jpg,Insects,Insects,0.9838,True
_Field Lina 09_BM-183_1_DSCF5302.jpg,Insects,Insects,0.9852,True
_Field Lina 09_BM-183_1_DSCF5304.jpg,Insects,Insects,0.9903,True
_Field Lina 09_BM-183_1_DSCF5313.jpg,Insects,Insects,0.9786,True
_Field Lina 09_BM-183_1_DSCF5314.jpg,Insects,Insects,0.9997,True
_Field Lina 09_BM-183_1_DSCF5318.jpg,Insects,Insects,0.9949,True
_Field Lina 09_BM-183_1_DSCF5330.jpg,Insects,Insects,0.9977,True
_Field Lina 09_BM-183_1_DSCF5355.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5378.jpg,Insects,Insects,0.9999,True
_Field Lina 09_BM-183_1_DSCF5380.jpg,Insects,Insects,0.9917,True
_Field Lina 09_BM-183_1_DSCF5385.jpg,Insects,Insects,0.9999,True
_Field Lina 09_BM-183_1_DSCF5390.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5413.jpg,Insects,Insects,0.9937,True
_Field Lina 09_BM-183_1_DSCF5418.jpg,Insects,Insects,0.9979,True
_Field Lina 09_BM-183_1_DSCF5435.jpg,Insects,Insects,0.9612,True
_Field Lina 09_BM-183_1_DSCF5454.jpg,Insects,Insects,0.9968,True
_Field Lina 09_BM-183_1_DSCF5457.jpg,Insects,Insects,0.9654,True
_Field Lina 09_BM-183_1_DSCF5479.jpg,Insects,Insects,0.9888,True
_Field Lina 09_BM-183_1_DSCF5498.jpg,Insects,Insects,0.9884,True
_Field Lina 09_BM-183_1_DSCF5520.jpg,Insects,Insects,0.9998,True
_Field Lina 09_BM-183_1_DSCF5559.jpg,Insects,Insects,0.9834,True
_Field Lina 09_BM-183_1_DSCF5570.jpg,Insects,Insects,0.9308,True
_Field Lina 09_BM-183_1_DSCF5574.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5612.jpg,Insects,Insects,0.9998,True
_Field Lina 09_BM-183_1_DSCF5830.jpg,Insects,Insects,0.9999,True
_Field Lina 09_BM-183_1_DSCF5831.jpg,Insects,Insects,0.9996,True
_Field Lina 09_BM-183_1_DSCF5846.jpg,Insects,Insects,1.0,True
_Field Lina 09_BM-183_1_DSCF5877.jpg,Insects,Insects,0.9998,True
_Field Lina 09_BM-183_1_DSCF5895.jpg,Insects,Insects,0.932,True
_Field Lina 09_BM-183_1_DSCF5897.jpg,Insects,Insects,0.9986,True
_Field Lina 09_BM-183_1_DSCF5941.jpg,Insects,Insects,0.9992,True
_Field Lina 09_BM-183_1_DSCF5944.jpg,Insects,Insects,0.9999,True
_Field Lina 09_BM-183_1_DSCF5959.jpg,Insects,Insects,0.999,True
_Field Lina 09_BM-183_1_DSCF5962.jpg,Insects,Insects,0.9978,True
_Field Lina 09_BM-183_1_DSCF6006.jpg,Insects,Insects,0.9993,True
_Field Lina 09_BM-185_1_DSCF2599.jpg,Insects,Insects,0.9181,True
_Field Lina 09_BM-185_1_DSCF2609.jpg,Insects,Insects,0.8889,True
_Field Lina 09_BM-185_1_DSCF2634.jpg,Insects,Insects,0.9147,True
_Field Lina 09_BM-185_1_DSCF2649.jpg,Insects,Insects,0.9279,True
_Field Lina 09_BM-185_1_DSCF2668.jpg,Insects,Insects,0.9266,True
_Field Lina 09_BM-185_1_DSCF2684.jpg,Insects,Insects,0.9388,True
_Field Lina 09_BM-185_1_DSCF2712.jpg,Insects,Insects,0.8583,True
_Field Lina 09_BM-185_1_DSCF2730.jpg,Insects,Insects,0.9277,True
_Field Lina 09_BM-185_1_DSCF2775.jpg,Insects,Insects,0.9367,True
_Field Lina 09_BM-185_1_DSCF2778.jpg,Insects,Insects,0.9603,True
_Field Lina 09_BM-185_1_DSCF2788.jpg,Insects,Insects,0.8984,True
_Field Lina 09_BM-185_1_DSCF2789.jpg,Insects,Insects,0.8883,True
_Field Lina 09_BM-185_1_DSCF2805.jpg,Insects,Insects,0.9234,True
_Field Lina 09_BM-185_1_DSCF2810.jpg,Insects,Insects,0.9244,True
_Field Lina 09_BM-185_1_DSCF2835.jpg,Insects,Insects,0.9526,True
_Field Lina 09_BM-185_1_DSCF2849.jpg,Insects,Insects,0.9185,True
_Field Lina 09_BM-185_1_DSCF2881.jpg,Insects,Insects,0.8745,True
_Field Lina 09_BM-185_1_DSCF2928.jpg,Insects,Insects,0.8762,True
_Field Lina 09_BM-185_1_DSCF2943.jpg,Insects,Insects,0.8804,True
_Field Lina 09_BM-185_1_DSCF2949.jpg,Insects,Insects,0.8697,True
_Field Lina 09_BM-185_1_DSCF3002.jpg,Insects,Insects,0.8958,True
_Field Lina 09_BM-185_1_DSCF3014.jpg,Insects,Insects,0.881,True
_Field Lina 09_BM-185_1_DSCF3016.jpg,Insects,Insects,0.901,True
_Field Lina 09_BM-185_1_DSCF3019.jpg,Insects,Insects,0.8939,True
_Field Lina 09_BM-185_1_DSCF3083.jpg,Insects,Insects,0.8055,True
_Field Lina 09_BM-185_1_DSCF3176.jpg,Insects,Insects,0.9264,True
_Field Lina 09_BM-185_1_DSCF3204.jpg,Insects,Insects,0.8726,True
_Field Lina 09_BM-185_1_DSCF3208.jpg,Insects,Insects,0.9327,True
_Field Lina 09_BM-185_1_DSCF3313.jpg,Insects,Insects,0.8884,True
_Field Lina 09_BM-185_1_DSCF3320.jpg,Insects,Insects,0.8907,True
_Field Lina 09_BM-185_1_DSCF3328.jpg,Insects,Insects,0.8424,True
_Field Lina 09_BM-185_1_DSCF3349.jpg,Insects,Insects,0.9338,True
_Field Lina 09_BM-185_1_DSCF3350.jpg,Insects,Insects,0.9585,True
_Field Lina 09_BM-185_1_DSCF3367.jpg,Insects,Insects,0.907,True
_Field Lina 09_BM-185_1_DSCF3382.jpg,Insects,Insects,0.9607,True
_Field Lina 09_BM-185_1_DSCF3448.jpg,Insects,Insects,0.9116,True
_Field Lina 09_BM-185_1_DSCF3463.jpg,Insects,Insects,0.9336,True
_Field Lina 09_BM-185_1_DSCF3473.jpg,Insects,Insects,0.9217,True
_Field Lina 09_BM-185_1_DSCF3475.jpg,Insects,Insects,0.9275,True
_Field Lina 09_BM-185_1_DSCF3536.jpg,Insects,Insects,0.8789,True
_Field Lina 09_BM-185_1_DSCF3540.jpg,Insects,Insects,0.904,True
_Field Lina 09_BM-185_1_DSCF3544.jpg,Insects,Insects,0.8899,True
