Image,TrueClass,PredictedClass,Confidence,Correct
_Field Jamaica 02_BM-214_2_DSCF0031.jpg,Insects,Insects,0.9802,True
_Field Jamaica 02_BM-214_2_DSCF0053.jpg,Insects,Insects,0.7378,True
_Field Jamaica 02_BM-214_2_DSCF0054.jpg,Insects,Insects,0.7653,True
_Field Jamaica 02_BM-235_1_DSCF0053.jpg,Insects,Insects,0.9077,True
_Field Jamaica 02_BM-235_2_DSCF0005.jpg,Insects,Animals,0.5734,False
_Field Kayabi 3_BM-004_1_DSCF0403.jpg,Insects,Empty,0.9151,False
_Field Kayabi 3_BM-004_1_DSCF0585.jpg,Insects,Empty,0.8943,False
_Field Kayabi 3_BM-004_1_DSCF0587.jpg,Insects,Empty,0.9439,False
_Field Kayabi 3_BM-004_2_DSCF0672.jpg,Insects,Empty,0.5753,False
_Field Kayabi 3_BM-005_1_DSCF0028.jpg,Insects,Insects,0.931,True
_Field Kayabi 3_BM-005_1_DSCF0052.jpg,Insects,Insects,0.8811,True
_Field Kayabi 3_BM-025_1_DSCF0019.jpg,Insects,Insects,0.6678,True
_Field Kayabi 3_BM-028_1_DSCF0010.jpg,Insects,Insects,0.6833,True
_Field Kayabi 3_BM-028_1_DSCF0012.jpg,Insects,Insects,0.7029,True
_Field Kayabi 3_BM-028_1_DSCF0022.jpg,Insects,Insects,0.7281,True
_Field Kayabi 3_BM-028_1_DSCF0089.jpg,Insects,Insects,0.9206,True
_Field Kayabi 3_BM-028_1_DSCF0201.jpg,Insects,Insects,0.9418,True
_Field Kayabi 3_BM-028_1_DSCF0219.jpg,Insects,Insects,0.724,True
_Field Kayabi 3_BM-028_1_DSCF0227.jpg,Insects,Insects,0.8215,True
_Field Kayabi 3_BM-028_1_DSCF0231.jpg,Insects,Insects,0.8557,True
_Field Kayabi 3_BM-028_1_DSCF0234.jpg,Insects,Insects,0.8996,True
_Field Kayabi 5_BM-001_1_DSCF0057.jpg,Insects,Empty,0.7055,False
_Field Kayabi 5_BM-001_1_DSCF0074.jpg,Insects,Empty,0.8362,False
_Field Kayabi 5_BM-001_1_DSCF0076.jpg,Insects,Empty,0.7223,False
_Field Kayabi 5_BM-001_1_DSCF0082.jpg,Insects,Empty,0.7631,False
_Field Kayabi 5_BM-001_1_DSCF0084.jpg,Insects,Empty,0.7443,False
_Field Kayabi 5_BM-016_2_DSCF0233.jpg,Insects,Empty,0.9806,False
_Field Kayabi 5_BM-019_1_DSCF0400.jpg,Insects,Insects,0.5752,True
_Field Kayabi 5_BM-039_1_DSCF0040.jpg,Insects,Empty,0.7982,False
_Field Kayabi 5_BM-039_1_DSCF0068.jpg,Insects,Empty,0.8318,False
_Field Kayabi 5_BM-039_1_DSCF0083.jpg,Insects,Empty,0.8182,False
_Field Kobayashi 01_BM-147_1_DSCF0037.jpg,Insects,Insects,0.8395,True
_Field Kobayashi 01_BM-147_1_DSCF0065.jpg,Insects,Insects,0.7372,True
_Field Kobayashi 01_BM-147_1_DSCF0066.jpg,Insects,Insects,0.7719,True
_Field Kobayashi 01_BM-149_1_DSCF0061.jpg,Insects,Insects,0.7971,True
_Field Kobayashi 01_BM-149_1_DSCF0076.jpg,Insects,Insects,0.6999,True
_Field Kobayashi 01_BM-149_1_DSCF0082.jpg,Insects,Insects,0.5572,True
_Field Kobayashi 01_BM-164_1_DSCF3002.jpg,Insects,Animals,0.7032,False
_Field Kobayashi 01_BM-175_1_DSCF0085.jpg,Insects,Insects,0.8141,True
_Field Kobayashi 01_BM-175_1_DSCF0090.jpg,Insects,Insects,0.895,True
_Field Kobayashi 01_BM-175_1_DSCF0096.jpg,Insects,Insects,0.9525,True
_Field Kobayashi 01_BM-175_1_DSCF0101.jpg,Insects,Insects,0.8579,True
_Field Kobayashi 01_BM-175_1_DSCF0120.jpg,Insects,Insects,0.8821,True
_Field Kobayashi 01_BM-175_1_DSCF0131.jpg,Insects,Insects,0.9589,True
_Field Kobayashi 01_BM-175_1_DSCF0242.jpg,Insects,Insects,0.7982,True
_Field Kobayashi 01_BM-198_1_DSCF2806.jpg,Insects,Empty,0.7823,False
_Field Kobayashi 01_BM-215_1_DSCF0026.jpg,Insects,Animals,0.895,False
_Field Kobayashi 01_BM-215_1_DSCF0027.jpg,Insects,Animals,0.8947,False
_Field Kobayashi 01_BM-215_1_DSCF0048.jpg,Insects,Insects,0.9015,True
_Field Kobayashi 01_BM-220_1_DSCF0021.jpg,Insects,Insects,0.8632,True
_Field Kobayashi 01_BM-220_1_DSCF0053.jpg,Insects,Animals,0.5862,False
_Field Lina 08_BM-181_1_DSCF0131.jpg,Insects,Insects,0.9592,True
_Field Lina 08_BM-181_1_DSCF0205.jpg,Insects,Insects,0.9235,True
_Field Lina 08_BM-181_1_DSCF0227.jpg,Insects,Insects,0.9832,True
_Field Lina 08_BM-181_1_DSCF0233.jpg,Insects,Insects,0.6873,True
_Field Lina 08_BM-181_1_DSCF0274.jpg,Insects,Insects,0.9307,True
_Field Lina 08_BM-181_1_DSCF0284.jpg,Insects,Insects,0.9796,True
_Field Lina 08_BM-181_1_DSCF0306.jpg,Insects,Insects,0.9481,True
_Field Lina 08_BM-216_1_DSCF0083.jpg,Insects,Insects,0.9333,True
_Field Lina 08_BM-216_1_DSCF0084.jpg,Insects,Insects,0.9199,True
_Field Lina 08_BM-216_1_DSCF0102.jpg,Insects,Insects,0.9597,True
_Field Lina 08_BM-216_1_DSCF0173.jpg,Insects,Insects,0.9864,True
_Field Lina 08_BM-216_1_DSCF0183.jpg,Insects,Insects,0.9668,True
_Field Lina 08_BM-216_1_DSCF0204.jpg,Insects,Insects,0.8334,True
_Field Lina 08_BM-216_1_DSCF0216.jpg,Insects,Insects,0.9706,True
_Field Lina 08_BM-216_1_DSCF0245.jpg,Insects,Insects,0.9171,True
_Field Lina 08_BM-216_1_DSCF0247.jpg,Insects,Insects,0.9859,True
_Field Lina 08_BM-216_1_DSCF0248.jpg,Insects,Insects,0.9723,True
_Field Lina 08_BM-216_1_DSCF0260.jpg,Insects,Insects,0.9103,True
_Field Lina 08_BM-216_1_DSCF0264.jpg,Insects,Insects,0.9172,True
_Field Lina 08_BM-216_1_DSCF0279.jpg,Insects,Insects,0.8903,True
_Field Lina 08_BM-216_1_DSCF0302.jpg,Insects,Insects,0.9985,True
_Field Lina 08_BM-216_1_DSCF0312.jpg,Insects,Insects,0.9804,True
_Field Lina 08_BM-216_1_DSCF0317.jpg,Insects,Insects,0.9746,True
_Field Lina 08_BM-216_1_DSCF0346.jpg,Insects,Insects,0.9698,True
_Field Lina 08_BM-216_1_DSCF0350.jpg,Insects,Insects,0.9633,True
_Field Lina 08_BM-216_1_DSCF0359.jpg,Insects,Insects,0.9903,True
_Field Lina 08_BM-216_1_DSCF0407.jpg,Insects,Insects,0.9847,True
_Field Lina 08_BM-216_1_DSCF0430.jpg,Insects,Insects,0.9908,True
_Field Lina 08_BM-216_1_DSCF0437.jpg,Insects,Insects,0.9787,True
_Field Lina 08_BM-216_1_DSCF0462.jpg,Insects,Insects,0.9904,True
_Field Lina 08_BM-216_1_DSCF0497.jpg,Insects,Insects,0.9939,True
_Field Lina 08_BM-216_1_DSCF0508.jpg,Insects,Insects,0.9918,True
_Field Lina 08_BM-216_1_DSCF0514.jpg,Insects,Insects,0.976,True
_Field Lina 08_BM-216_1_DSCF0542.jpg,Insects,Insects,0.9852,True
_Field Lina 08_BM-216_1_DSCF0557.jpg,Insects,Insects,0.976,True
_Field Lina 08_BM-216_1_DSCF0574.jpg,Insects,Insects,0.9632,True
_Field Lina 08_BM-216_1_DSCF0588.jpg,Insects,Insects,0.905,True
_Field Lina 08_BM-216_1_DSCF0602.jpg,Insects,Insects,0.9818,True
_Field Lina 08_BM-216_1_DSCF0605.jpg,Insects,Insects,0.9645,True
_Field Lina 08_BM-216_1_DSCF0610.jpg,Insects,Insects,0.9624,True
_Field Lina 08_BM-216_1_DSCF0622.jpg,Insects,Insects,0.9663,True
_Field Lina 08_BM-216_1_DSCF0633.jpg,Insects,Insects,0.972,True
_Field Lina 08_BM-216_1_DSCF0637.jpg,Insects,Insects,0.9667,True
_Field Lina 08_BM-216_1_DSCF0645.jpg,Insects,Insects,0.9231,True
_Field Lina 08_BM-216_1_DSCF0651.jpg,Insects,Insects,0.9146,True
_Field Lina 08_BM-216_1_DSCF0661.jpg,Insects,Insects,0.9491,True
_Field Lina 08_BM-216_1_DSCF0664.jpg,Insects,Insects,0.9354,True
_Field Lina 08_BM-216_1_DSCF0667.jpg,Insects,Insects,0.9346,True
_Field Lina 08_BM-216_1_DSCF0671.jpg,Insects,Insects,0.9515,True
_Field Lina 08_BM-216_1_DSCF0714.jpg,Insects,Insects,0.9781,True
_Field Lina 08_BM-216_1_DSCF0787.jpg,Insects,Insects,0.9142,True
_Field Lina 08_BM-216_1_DSCF0793.jpg,Insects,Insects,0.9806,True
_Field Lina 08_BM-216_1_DSCF0819.jpg,Insects,Insects,0.9888,True
_Field Lina 08_BM-216_1_DSCF0832.jpg,Insects,Insects,0.9708,True
_Field Lina 08_BM-216_1_DSCF0838.jpg,Insects,Insects,0.9821,True
_Field Lina 08_BM-216_1_DSCF0865.jpg,Insects,Insects,0.974,True
_Field Lina 08_BM-216_1_DSCF0886.jpg,Insects,Insects,0.987,True
_Field Lina 08_BM-216_1_DSCF0893.jpg,Insects,Insects,0.9747,True
_Field Lina 08_BM-216_1_DSCF0894.jpg,Insects,Insects,0.982,True
_Field Lina 08_BM-216_1_DSCF0900.jpg,Insects,Insects,0.9826,True
_Field Lina 08_BM-216_1_DSCF0914.jpg,Insects,Insects,0.9833,True
_Field Lina 08_BM-216_1_DSCF0923.jpg,Insects,Insects,0.9738,True
_Field Lina 08_BM-216_1_DSCF0952.jpg,Insects,Insects,0.9897,True
_Field Lina 08_BM-216_1_DSCF0969.jpg,Insects,Insects,0.9931,True
_Field Lina 08_BM-216_1_DSCF0983.jpg,Insects,Insects,0.9911,True
_Field Lina 08_BM-216_1_DSCF1005.jpg,Insects,Insects,0.9862,True
_Field Lina 08_BM-216_1_DSCF1045.jpg,Insects,Insects,0.9945,True
_Field Lina 08_BM-216_1_DSCF1052.jpg,Insects,Insects,0.9869,True
_Field Lina 08_BM-216_1_DSCF1059.jpg,Insects,Insects,0.9923,True
_Field Lina 08_BM-216_1_DSCF1075.jpg,Insects,Insects,0.9957,True
_Field Lina 08_BM-216_1_DSCF1087.jpg,Insects,Insects,0.9898,True
_Field Lina 08_BM-216_1_DSCF1105.jpg,Insects,Insects,0.9946,True
_Field Lina 08_BM-216_1_DSCF1110.jpg,Insects,Insects,0.9894,True
_Field Lina 08_BM-216_1_DSCF1157.jpg,Insects,Insects,0.9888,True
_Field Lina 08_BM-216_1_DSCF1159.jpg,Insects,Insects,0.9953,True
_Field Lina 08_BM-216_1_DSCF1169.jpg,Insects,Insects,0.9713,True
_Field Lina 08_BM-216_1_DSCF1183.jpg,Insects,Insects,0.9795,True
_Field Lina 08_BM-216_1_DSCF1189.jpg,Insects,Insects,0.9957,True
_Field Lina 08_BM-216_1_DSCF1194.jpg,Insects,Insects,0.9935,True
_Field Lina 08_BM-216_1_DSCF1221.jpg,Insects,Insects,0.9891,True
_Field Lina 08_BM-216_1_DSCF1224.jpg,Insects,Insects,0.9905,True
_Field Lina 08_BM-216_1_DSCF1229.jpg,Insects,Insects,0.994,True
_Field Lina 08_BM-216_1_DSCF1272.jpg,Insects,Insects,0.9975,True
_Field Lina 08_BM-216_1_DSCF1278.jpg,Insects,Insects,0.9969,True
_Field Lina 08_BM-216_1_DSCF1307.jpg,Insects,Insects,0.9935,True
_Field Lina 08_BM-216_1_DSCF1327.jpg,Insects,Insects,0.9905,True
_Field Lina 08_BM-216_1_DSCF1328.jpg,Insects,Insects,0.992,True
_Field Lina 08_BM-216_1_DSCF1365.jpg,Insects,Insects,0.9969,True
_Field Lina 08_BM-216_1_DSCF1366.jpg,Insects,Insects,0.9962,True
_Field Lina 08_BM-216_1_DSCF1389.jpg,Insects,Insects,0.9804,True
_Field Lina 08_BM-216_1_DSCF1410.jpg,Insects,Insects,0.993,True
_Field Lina 08_BM-216_1_DSCF1425.jpg,Insects,Insects,0.9917,True
_Field Lina 08_BM-216_1_DSCF1453.jpg,Insects,Insects,0.9949,True
_Field Lina 08_BM-216_1_DSCF1459.jpg,Insects,Insects,0.9902,True
_Field Lina 08_BM-216_1_DSCF1490.jpg,Insects,Insects,0.9896,True
_Field Lina 08_BM-216_1_DSCF1509.jpg,Insects,Insects,0.9946,True
_Field Lina 08_BM-216_1_DSCF1522.jpg,Insects,Insects,0.9952,True
_Field Lina 08_BM-216_1_DSCF1524.jpg,Insects,Insects,0.9946,True
_Field Lina 08_BM-216_1_DSCF1526.jpg,Insects,Insects,0.994,True
_Field Lina 08_BM-216_1_DSCF1528.jpg,Insects,Insects,0.9881,True
_Field Lina 08_BM-216_1_DSCF1536.jpg,Insects,Insects,0.9894,True
_Field Lina 08_BM-216_1_DSCF1557.jpg,Insects,Insects,0.9528,True
_Field Lina 08_BM-216_1_DSCF1586.jpg,Insects,Insects,0.9892,True
_Field Lina 08_BM-216_1_DSCF1608.jpg,Insects,Insects,0.9931,True
_Field Lina 08_BM-216_1_DSCF1623.jpg,Insects,Insects,0.9957,True
_Field Lina 08_BM-216_1_DSCF1628.jpg,Insects,Insects,0.9968,True
_Field Lina 08_BM-216_1_DSCF1665.jpg,Insects,Insects,0.9955,True
_Field Lina 08_BM-216_1_DSCF1672.jpg,Insects,Insects,0.9948,True
_Field Lina 08_BM-216_1_DSCF1682.jpg,Insects,Insects,0.9955,True
_Field Lina 08_BM-216_1_DSCF1685.jpg,Insects,Insects,0.9947,True
_Field Lina 08_BM-216_1_DSCF1694.jpg,Insects,Insects,0.9952,True
_Field Lina 08_BM-216_1_DSCF1717.jpg,Insects,Insects,0.9964,True
_Field Lina 08_BM-216_1_DSCF1723.jpg,Insects,Insects,0.993,True
_Field Lina 08_BM-216_1_DSCF1742.jpg,Insects,Insects,0.9862,True
_Field Lina 08_BM-216_1_DSCF1765.jpg,Insects,Insects,0.9839,True
_Field Lina 08_BM-216_1_DSCF1780.jpg,Insects,Insects,0.8306,True
_Field Lina 08_BM-216_1_DSCF1783.jpg,Insects,Insects,0.7364,True
_Field Lina 08_BM-216_1_DSCF1820.jpg,Insects,Insects,0.9835,True
_Field Lina 08_BM-216_1_DSCF1821.jpg,Insects,Insects,0.9925,True
_Field Lina 08_BM-216_1_DSCF1871.jpg,Insects,Insects,0.9788,True
_Field Lina 08_BM-216_1_DSCF1876.jpg,Insects,Insects,0.9947,True
_Field Lina 08_BM-216_1_DSCF1887.jpg,Insects,Insects,0.9979,True
_Field Lina 08_BM-216_1_DSCF1894.jpg,Insects,Insects,0.9059,True
_Field Lina 08_BM-216_1_DSCF1913.jpg,Insects,Insects,0.9936,True
_Field Lina 08_BM-216_1_DSCF1922.jpg,Insects,Insects,0.9814,True
_Field Lina 08_BM-216_1_DSCF1924.jpg,Insects,Insects,0.947,True
_Field Lina 08_BM-216_1_DSCF1937.jpg,Insects,Insects,0.9536,True
_Field Lina 08_BM-216_1_DSCF1947.jpg,Insects,Insects,0.9846,True
_Field Lina 08_BM-216_1_DSCF1964.jpg,Insects,Insects,0.9886,True
_Field Lina 08_BM-216_1_DSCF1990.jpg,Insects,Insects,0.9851,True
_Field Lina 08_BM-216_1_DSCF2011.jpg,Insects,Insects,0.9852,True
_Field Lina 08_BM-216_1_DSCF2016.jpg,Insects,Insects,0.9887,True
_Field Lina 08_BM-216_1_DSCF2052.jpg,Insects,Insects,0.9976,True
_Field Lina 08_BM-216_1_DSCF2067.jpg,Insects,Insects,0.9607,True
_Field Lina 08_BM-216_1_DSCF2099.jpg,Insects,Insects,0.4796,True
_Field Lina 08_BM-218_1_DSCF0128.jpg,Insects,Animals,0.5784,False
_Field Lina 08_BM-232_1_DSCF0036.jpg,Insects,Insects,0.9729,True
_Field Lina 08_BM-232_1_DSCF0115.jpg,Insects,Insects,0.8662,True
_Field Lina 08_BM-232_1_DSCF0127.jpg,Insects,Insects,0.7259,True
_Field Lina 08_BM-232_1_DSCF0160.jpg,Insects,Insects,0.9302,True
_Field Lina 08_BM-232_1_DSCF0176.jpg,Insects,Insects,0.912,True
_Field Lina 08_BM-232_1_DSCF0197.jpg,Insects,Insects,0.8977,True
_Field Lina 08_BM-232_1_DSCF0198.jpg,Insects,Insects,0.938,True
_Field Lina 08_BM-232_1_DSCF0202.jpg,Insects,Insects,0.9711,True
_Field Lina 08_BM-239_1_DSCF0037.jpg,Insects,Insects,0.971,True
_Field Lina 08_BM-239_1_DSCF0042.jpg,Insects,Insects,0.9747,True
_Field Lina 08_BM-239_1_DSCF0070.jpg,Insects,Insects,0.8647,True
_Field Lina 08_BM-239_1_DSCF0073.jpg,Insects,Insects,0.8674,True
_Field Lina 08_BM-239_1_DSCF0092.jpg,Insects,Animals,0.426,False
_Field Lina 09_BM-138_1_DSCF0380.jpg,Insects,Empty,0.6336,False
_Field Lina 09_BM-138_1_DSCF4432.jpg,Insects,Empty,0.5667,False
_Field Lina 09_BM-174_1_DSCF0010.jpg,Insects,Insects,0.4745,True
_Field Lina 09_BM-182_1_DSCF0199.jpg,Insects,Insects,0.8846,True
_Field Lina 09_BM-182_1_DSCF0206.jpg,Insects,Insects,0.9052,True
_Field Lina 09_BM-182_1_DSCF0259.jpg,Insects,Insects,0.7215,True
_Field Lina 09_BM-182_1_DSCF0327.jpg,Insects,Insects,0.524,True
_Field Lina 09_BM-182_1_DSCF0343.jpg,Insects,Insects,0.4773,True
_Field Lina 09_BM-182_1_DSCF0391.jpg,Insects,Animals,0.7804,False
_Field Lina 09_BM-183_1_DSCF4447.jpg,Insects,Insects,0.9618,True
_Field Lina 09_BM-183_1_DSCF4472.jpg,Insects,Insects,0.9237,True
_Field Lina 09_BM-183_1_DSCF4485.jpg,Insects,Insects,0.9283,True
_Field Lina 09_BM-183_1_DSCF4514.jpg,Insects,Insects,0.891,True
_Field Lina 09_BM-183_1_DSCF4562.jpg,Insects,Insects,0.8753,True
_Field Lina 09_BM-183_1_DSCF4586.jpg,Insects,Insects,0.8876,True
_Field Lina 09_BM-183_1_DSCF4588.jpg,Insects,Insects,0.9747,True
_Field Lina 09_BM-183_1_DSCF4598.jpg,Insects,Insects,0.9576,True
_Field Lina 09_BM-183_1_DSCF4613.jpg,Insects,Insects,0.9172,True
_Field Lina 09_BM-183_1_DSCF4616.jpg,Insects,Insects,0.9426,True
_Field Lina 09_BM-183_1_DSCF4629.jpg,Insects,Insects,0.9221,True
_Field Lina 09_BM-183_1_DSCF4638.jpg,Insects,Insects,0.9417,True
_Field Lina 09_BM-183_1_DSCF4664.jpg,Insects,Insects,0.8667,True
_Field Lina 09_BM-183_1_DSCF4706.jpg,Insects,Insects,0.9166,True
_Field Lina 09_BM-183_1_DSCF4712.jpg,Insects,Insects,0.9883,True
_Field Lina 09_BM-183_1_DSCF4735.jpg,Insects,Insects,0.9818,True
_Field Lina 09_BM-183_1_DSCF4757.jpg,Insects,Insects,0.9204,True
_Field Lina 09_BM-183_1_DSCF4767.jpg,Insects,Insects,0.9759,True
_Field Lina 09_BM-183_1_DSCF4771.jpg,Insects,Insects,0.9798,True
_Field Lina 09_BM-183_1_DSCF4785.jpg,Insects,Insects,0.9676,True
_Field Lina 09_BM-183_1_DSCF4788.jpg,Insects,Insects,0.9894,True
_Field Lina 09_BM-183_1_DSCF4805.jpg,Insects,Insects,0.884,True
_Field Lina 09_BM-183_1_DSCF4844.jpg,Insects,Insects,0.9855,True
_Field Lina 09_BM-183_1_DSCF4862.jpg,Insects,Insects,0.9823,True
_Field Lina 09_BM-183_1_DSCF4871.jpg,Insects,Insects,0.9199,True
_Field Lina 09_BM-183_1_DSCF4885.jpg,Insects,Insects,0.9806,True
_Field Lina 09_BM-183_1_DSCF4889.jpg,Insects,Insects,0.9036,True
_Field Lina 09_BM-183_1_DSCF4895.jpg,Insects,Insects,0.9711,True
_Field Lina 09_BM-183_1_DSCF4896.jpg,Insects,Insects,0.9881,True
_Field Lina 09_BM-183_1_DSCF4920.jpg,Insects,Insects,0.9584,True
_Field Lina 09_BM-183_1_DSCF4928.jpg,Insects,Insects,0.9603,True
_Field Lina 09_BM-183_1_DSCF4931.jpg,Insects,Insects,0.9747,True
_Field Lina 09_BM-183_1_DSCF4933.jpg,Insects,Insects,0.9748,True
_Field Lina 09_BM-183_1_DSCF4965.jpg,Insects,Insects,0.9766,True
_Field Lina 09_BM-183_1_DSCF4967.jpg,Insects,Insects,0.9239,True
_Field Lina 09_BM-183_1_DSCF4988.jpg,Insects,Insects,0.8723,True
_Field Lina 09_BM-183_1_DSCF5022.jpg,Insects,Insects,0.8445,True
_Field Lina 09_BM-183_1_DSCF5050.jpg,Insects,Insects,0.9713,True
_Field Lina 09_BM-183_1_DSCF5052.jpg,Insects,Insects,0.9601,True
_Field Lina 09_BM-183_1_DSCF5070.jpg,Insects,Insects,0.9744,True
_Field Lina 09_BM-183_1_DSCF5077.jpg,Insects,Insects,0.9883,True
_Field Lina 09_BM-183_1_DSCF5079.jpg,Insects,Insects,0.9891,True
_Field Lina 09_BM-183_1_DSCF5100.jpg,Insects,Insects,0.9856,True
_Field Lina 09_BM-183_1_DSCF5122.jpg,Insects,Insects,0.9872,True
_Field Lina 09_BM-183_1_DSCF5162.jpg,Insects,Insects,0.9718,True
_Field Lina 09_BM-183_1_DSCF5186.jpg,Insects,Insects,0.9907,True
_Field Lina 09_BM-183_1_DSCF5188.jpg,Insects,Insects,0.9608,True
_Field Lina 09_BM-183_1_DSCF5210.jpg,Insects,Insects,0.9905,True
_Field Lina 09_BM-183_1_DSCF5213.jpg,Insects,Insects,0.9871,True
_Field Lina 09_BM-183_1_DSCF5226.jpg,Insects,Insects,0.9775,True
_Field Lina 09_BM-183_1_DSCF5256.jpg,Insects,Insects,0.9093,True
_Field Lina 09_BM-183_1_DSCF5276.jpg,Insects,Insects,0.8296,True
_Field Lina 09_BM-183_1_DSCF5292.jpg,Insects,Insects,0.959,True
_Field Lina 09_BM-183_1_DSCF5302.jpg,Insects,Insects,0.8572,True
_Field Lina 09_BM-183_1_DSCF5304.jpg,Insects,Insects,0.7935,True
_Field Lina 09_BM-183_1_DSCF5313.jpg,Insects,Insects,0.8533,True
_Field Lina 09_BM-183_1_DSCF5314.jpg,Insects,Insects,0.9874,True
_Field Lina 09_BM-183_1_DSCF5318.jpg,Insects,Insects,0.9359,True
_Field Lina 09_BM-183_1_DSCF5330.jpg,Insects,Insects,0.9317,True
_Field Lina 09_BM-183_1_DSCF5355.jpg,Insects,Insects,0.9864,True
_Field Lina 09_BM-183_1_DSCF5378.jpg,Insects,Insects,0.9665,True
_Field Lina 09_BM-183_1_DSCF5380.jpg,Insects,Insects,0.8894,True
_Field Lina 09_BM-183_1_DSCF5385.jpg,Insects,Insects,0.9937,True
_Field Lina 09_BM-183_1_DSCF5390.jpg,Insects,Insects,0.9796,True
_Field Lina 09_BM-183_1_DSCF5413.jpg,Insects,Insects,0.8752,True
_Field Lina 09_BM-183_1_DSCF5418.jpg,Insects,Insects,0.9306,True
_Field Lina 09_BM-183_1_DSCF5435.jpg,Insects,Insects,0.9324,True
_Field Lina 09_BM-183_1_DSCF5454.jpg,Insects,Insects,0.9344,True
_Field Lina 09_BM-183_1_DSCF5457.jpg,Insects,Insects,0.9117,True
_Field Lina 09_BM-183_1_DSCF5479.jpg,Insects,Insects,0.9484,True
_Field Lina 09_BM-183_1_DSCF5498.jpg,Insects,Insects,0.7809,True
_Field Lina 09_BM-183_1_DSCF5520.jpg,Insects,Insects,0.963,True
_Field Lina 09_BM-183_1_DSCF5559.jpg,Insects,Insects,0.9356,True
_Field Lina 09_BM-183_1_DSCF5570.jpg,Insects,Insects,0.8917,True
_Field Lina 09_BM-183_1_DSCF5574.jpg,Insects,Insects,0.9852,True
_Field Lina 09_BM-183_1_DSCF5612.jpg,Insects,Insects,0.979,True
_Field Lina 09_BM-183_1_DSCF5830.jpg,Insects,Insects,0.923,True
_Field Lina 09_BM-183_1_DSCF5831.jpg,Insects,Insects,0.9194,True
_Field Lina 09_BM-183_1_DSCF5846.jpg,Insects,Insects,0.9525,True
_Field Lina 09_BM-183_1_DSCF5877.jpg,Insects,Insects,0.9579,True
_Field Lina 09_BM-183_1_DSCF5895.jpg,Insects,Insects,0.7792,True
_Field Lina 09_BM-183_1_DSCF5897.jpg,Insects,Insects,0.8648,True
_Field Lina 09_BM-183_1_DSCF5941.jpg,Insects,Insects,0.8455,True
_Field Lina 09_BM-183_1_DSCF5944.jpg,Insects,Insects,0.9196,True
_Field Lina 09_BM-183_1_DSCF5959.jpg,Insects,Insects,0.8343,True
_Field Lina 09_BM-183_1_DSCF5962.jpg,Insects,Insects,0.8292,True
_Field Lina 09_BM-183_1_DSCF6006.jpg,Insects,Insects,0.7327,True
_Field Lina 09_BM-185_1_DSCF2599.jpg,Insects,Insects,0.9066,True
_Field Lina 09_BM-185_1_DSCF2609.jpg,Insects,Insects,0.8825,True
_Field Lina 09_BM-185_1_DSCF2634.jpg,Insects,Insects,0.8221,True
_Field Lina 09_BM-185_1_DSCF2649.jpg,Insects,Insects,0.851,True
_Field Lina 09_BM-185_1_DSCF2668.jpg,Insects,Insects,0.874,True
_Field Lina 09_BM-185_1_DSCF2684.jpg,Insects,Insects,0.8168,True
_Field Lina 09_BM-185_1_DSCF2712.jpg,Insects,Insects,0.809,True
_Field Lina 09_BM-185_1_DSCF2730.jpg,Insects,Insects,0.9195,True
_Field Lina 09_BM-185_1_DSCF2775.jpg,Insects,Insects,0.9902,True
_Field Lina 09_BM-185_1_DSCF2778.jpg,Insects,Insects,0.97,True
_Field Lina 09_BM-185_1_DSCF2788.jpg,Insects,Insects,0.9862,True
_Field Lina 09_BM-185_1_DSCF2789.jpg,Insects,Insects,0.9769,True
_Field Lina 09_BM-185_1_DSCF2805.jpg,Insects,Insects,0.9649,True
_Field Lina 09_BM-185_1_DSCF2810.jpg,Insects,Insects,0.9258,True
_Field Lina 09_BM-185_1_DSCF2835.jpg,Insects,Insects,0.8948,True
_Field Lina 09_BM-185_1_DSCF2849.jpg,Insects,Insects,0.9314,True
_Field Lina 09_BM-185_1_DSCF2881.jpg,Insects,Insects,0.9811,True
_Field Lina 09_BM-185_1_DSCF2928.jpg,Insects,Insects,0.9864,True
_Field Lina 09_BM-185_1_DSCF2943.jpg,Insects,Insects,0.9772,True
_Field Lina 09_BM-185_1_DSCF2949.jpg,Insects,Insects,0.9877,True
_Field Lina 09_BM-185_1_DSCF3002.jpg,Insects,Insects,0.9819,True
_Field Lina 09_BM-185_1_DSCF3014.jpg,Insects,Insects,0.8727,True
_Field Lina 09_BM-185_1_DSCF3016.jpg,Insects,Insects,0.8638,True
_Field Lina 09_BM-185_1_DSCF3019.jpg,Insects,Insects,0.8577,True
_Field Lina 09_BM-185_1_DSCF3083.jpg,Insects,Insects,0.8291,True
_Field Lina 09_BM-185_1_DSCF3176.jpg,Insects,Insects,0.9526,True
_Field Lina 09_BM-185_1_DSCF3204.jpg,Insects,Insects,0.9174,True
_Field Lina 09_BM-185_1_DSCF3208.jpg,Insects,Insects,0.9341,True
_Field Lina 09_BM-185_1_DSCF3313.jpg,Insects,Insects,0.8696,True
_Field Lina 09_BM-185_1_DSCF3320.jpg,Insects,Insects,0.8761,True
_Field Lina 09_BM-185_1_DSCF3328.jpg,Insects,Insects,0.9191,True
_Field Lina 09_BM-185_1_DSCF3349.jpg,Insects,Insects,0.9616,True
_Field Lina 09_BM-185_1_DSCF3350.jpg,Insects,Insects,0.9627,True
_Field Lina 09_BM-185_1_DSCF3367.jpg,Insects,Insects,0.9742,True
